1	15	42.5361	116.1715	0.1	0.02	30	0.95	2	13.6	13.6	13.6	472.8	472.8	472.8	-9999	-9999	-9999	27	27	27	1469.77	0.1	0.26	0.76	13	4	35.5	35.5	35.5	0.41	0.41	0.41	1490	1490	1490	2685	2685	2685	8	0.189	0.189	0.189	0.117	0.117	0.117	0.001	0.0005	291.0307	0.027	0.027	0.027	0	0	
1	16	42.5361	116.2525	0.1	0.02	30	0.95	2	13.6	13.6	13.6	472.8	472.8	472.8	-9999	-9999	-9999	27	27	27	1379.63	0.1	0.26	0.76	13	4	35.5	35.5	35.5	0.41	0.41	0.41	1490	1490	1490	2685	2685	2685	8	0.189	0.189	0.189	0.117	0.117	0.117	0.001	0.0005	283.6698	0.027	0.027	0.027	0	0	
1	17	42.5361	116.3335	0.1	0.02	30	0.95	2	13.6	13.6	13.6	472.8	472.8	472.8	-9999	-9999	-9999	27	27	27	1359.65	0.1	0.26	0.76	13	4	35.5	35.5	35.5	0.41	0.41	0.41	1490	1490	1490	2685	2685	2685	8	0.189	0.189	0.189	0.117	0.117	0.117	0.001	0.0005	286.0920	0.027	0.027	0.027	0	0	
1	18	42.5361	116.4145	0.1	0.02	30	0.95	2	13.6	13.6	13.6	472.8	472.8	472.8	-9999	-9999	-9999	27	27	27	1336.68	0.1	0.26	0.76	13	4	35.5	35.5	35.5	0.41	0.41	0.41	1490	1490	1490	2685	2685	2685	8	0.189	0.189	0.189	0.117	0.117	0.117	0.001	0.0005	294.8841	0.027	0.027	0.027	0	0	
1	19	42.5361	116.4955	0.1	0.02	30	0.95	2	13.6	13.6	13.6	472.8	472.8	472.8	-9999	-9999	-9999	27	27	27	1300.48	0.1	0.26	0.76	13	4	35.5	35.5	35.5	0.41	0.41	0.41	1490	1490	1490	2685	2685	2685	8	0.189	0.189	0.189	0.117	0.117	0.117	0.001	0.0005	296.3927	0.027	0.027	0.027	0	0	
1	20	42.5361	116.5765	0.1	0.02	30	0.95	2	13.6	13.6	19.04	472.8	472.8	424.8	-9999	-9999	-9999	27	27	31.8	1337.19	0.1	0.26	0.76	13	4	35.5	35.5	26.3	0.41	0.41	0.3008	1490	1490	1430	2685	2685	2685	8	0.189	0.189	0.2562	0.117	0.117	0.197	0.001	0.0005	297.9248	0.027	0.027	0.027	0	0	
1	21	42.5361	116.6575	0.1	0.02	30	0.95	2	13.6	13.6	19.04	472.8	472.8	424.8	-9999	-9999	-9999	27	27	31.8	1384.02	0.1	0.26	0.76	13	4	35.5	35.5	26.3	0.41	0.41	0.3008	1490	1490	1430	2685	2685	2685	8	0.189	0.189	0.2562	0.117	0.117	0.197	0.001	0.0005	304.7918	0.027	0.027	0.027	0	0	
1	22	42.5361	116.7385	0.1	0.02	30	0.95	2	13.6	13.6	19.04	472.8	472.8	424.8	-9999	-9999	-9999	27	27	31.8	1413.44	0.1	0.26	0.76	13	4	35.5	35.5	26.3	0.41	0.41	0.3008	1490	1490	1430	2685	2685	2685	8	0.189	0.189	0.2562	0.117	0.117	0.197	0.001	0.0005	305.9067	0.027	0.027	0.027	0	0	
1	23	42.5361	116.8195	0.1	0.02	30	0.95	2	13.6	13.6	19.04	472.8	472.8	424.8	-9999	-9999	-9999	27	27	31.8	1420.2	0.1	0.26	0.76	13	4	35.5	35.5	26.3	0.41	0.41	0.3008	1490	1490	1430	2685	2685	2685	8	0.189	0.189	0.2562	0.117	0.117	0.197	0.001	0.0005	305.2435	0.027	0.027	0.027	0	0	
1	24	42.5361	116.9005	0.1	0.02	30	0.95	2	20.32	20.32	20.32	576	576	576	-9999	-9999	-9999	25.5	25.5	25.5	1450.66	0.1	0.26	0.76	13	4	13.5	13.5	13.5	0.6097	0.6097	0.6097	1600	1600	1600	2685	2685	2685	8	0.1785	0.1785	0.1785	0.148	0.148	0.148	0.001	0.0005	323.2237	0.051	0.051	0.051	0	0	
